canonical_SMILES,raw_SMILES,potency,source
CCOCCCNC(=O)N1Cc2nc[nH]c2C[C@H]1C(=O)[O-],CCOCCCNC(=O)N1Cc2c([nH]cn2)C[C@H]1C(=O)[O-],0,decoy
CCN([C@H]1CCC[C@@H]1C[NH3+])S(=O)(=O)c1c[nH]c([O-])nc1=O,CCN([C@H]1CCC[C@@H]1C[NH3+])S(=O)(=O)c2c[nH]c(nc2=O)[O-],0,decoy
C=C(C)COc1ccc(-c2[nH]nc(C(F)(F)F)c2-c2ccc(Cl)cc2)c([O-])c1,CC(=C)COc1ccc(c(c1)[O-])c2c(c(n[nH]2)C(F)(F)F)c3ccc(cc3)Cl,0,decoy
CC[C@H](C)c1ccc(NC(=S)Nc2ccn(Cc3ccc(Cl)cc3Cl)n2)cc1,CC[C@H](C)c1ccc(cc1)NC(=S)Nc2ccn(n2)Cc3ccc(cc3Cl)Cl,0,decoy
CCN[C@H]([C@H]1CCO[C@]2(CCSC2)C1)C(C)(C)[NH+](C)C,CCN[C@H]([C@H]1CCO[C@@]2(C1)CCSC2)C(C)(C)[NH+](C)C,0,decoy
COC(=O)C[C@@H]1[C@@H]2[C@H](O)[C@H](O)[C@H]1[C@@](C)(C(=O)[O-])[C@H]2C(=O)[O-],C[C@]1([C@H]2[C@@H]([C@@H]([C@@H]1C(=O)[O-])[C@@H]([C@@H]2O)O)CC(=O)OC)C(=O)[O-],0,decoy
COc1cccc([C@@H]2CC(=O)C3=C(C2)NC(=O)C[C@H]3c2cc(OC)c([O-])c([N+](=O)[O-])c2)c1,COc1cccc(c1)[C@H]2CC3=C([C@@H](CC(=O)N3)c4cc(c(c(c4)OC)[O-])[N+](=O)[O-])C(=O)C2,0,decoy
C[C@H](NC(=O)NC1(CC(=O)[O-])CCCC1)c1nnn[nH]1,C[C@@H](c1[nH]nnn1)NC(=O)NC2(CCCC2)CC(=O)[O-],0,decoy
CC1(C)[C@@H]2C[NH2+]C[C@@H]2CN1CCC(=O)NC1CCCCC1,CC1([C@@H]2C[NH2+]C[C@@H]2CN1CCC(=O)NC3CCCCC3)C,0,decoy
O=C1C2=C(Nc3nc(N4CCCCC4)nc([O-])c3[C@@H]2c2ccc(Cl)cc2)c2ccccc21,c1ccc2c(c1)C3=C(C2=O)[C@H](c4c(nc(nc4[O-])N5CCCCC5)N3)c6ccc(cc6)Cl,0,decoy
C[C@@H](NCc1nnn[n-]1)c1ccc(S(N)(=O)=O)cc1,C[C@H](c1ccc(cc1)S(=O)(=O)N)NCc2[n-]nnn2,0,decoy
C[C@H]1CC[C@@H](C(N)=O)CN1C(=O)NCCOCC(=O)[O-],C[C@H]1CC[C@H](CN1C(=O)NCCOCC(=O)[O-])C(=O)N,0,decoy
[NH-]C1=NC(=O)C2=N[C@@H](Br)N([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)C2=N1,C([C@@H]1[C@H]([C@H]([C@@H](O1)N2[C@@H](N=C3C2=NC(=NC3=O)[NH-])Br)O)O)OP(=O)([O-])[O-],0,decoy
Cn1cc([C@@H]2SCC(O)=Nc3c2c(O)nn3C2CCCC2)cn1,Cn1cc(cn1)[C@H]2c3c(nn(c3N=C(CS2)O)C4CCCC4)O,0,decoy
COC(=O)c1c(NC(=S)NCCCn2nc(C)c(Br)c2C)sc2c1CC[C@H](C)C2,Cc1c(c(n(n1)CCCNC(=S)Nc2c(c3c(s2)C[C@H](CC3)C)C(=O)OC)C)Br,0,decoy
CCCn1cc(S(=O)(=O)[N-]c2ncccc2Br)c(N)n1,CCCn1cc(c(n1)N)S(=O)(=O)[N-]c2c(cccn2)Br,0,decoy
CC1(C)[C@@H](C(=O)[O-])[C@@H]1C(=O)Nc1ncnc2nc[nH]c12,CC1([C@H]([C@@H]1C(=O)[O-])C(=O)Nc2c3c(nc[nH]3)ncn2)C,0,decoy
Cc1cccc(-n2nnc(-c3nc(-c4cccnc4)no3)c2N)c1,Cc1cccc(c1)n2c(c(nn2)c3nc(no3)c4cccnc4)N,0,decoy
CC(C)c1ccc(/N=C2/NC(=O)[C@H](Cc3ccc(Cl)cc3)S2)cc1,CC(C)c1ccc(cc1)/N=C\2/NC(=O)[C@@H](S2)Cc3ccc(cc3)Cl,0,decoy
Cc1ccccc1-c1csc2c(=O)[nH]c(N3CCC[C@@H](C(N)=O)C3)nc12,Cc1ccccc1c2csc3c2nc([nH]c3=O)N4CCC[C@H](C4)C(=O)N,0,decoy
Cc1nnc(N[C@@H](C)C2CCCC2)c(C#N)c1C,Cc1c(nnc(c1C#N)N[C@@H](C)C2CCCC2)C,0,decoy
CC[C@H](C)[C@H](C)n1nnc2c1CCNC2,CC[C@H](C)[C@H](C)n1c2c(nn1)CNCC2,0,decoy
O=C([O-])[C@@H]1C[C@H](C(=O)[O-])[C@@H](C(=O)[O-])[C@@H](C(=O)O)C1,C1[C@@H](C[C@@H]([C@H]([C@H]1C(=O)O)C(=O)[O-])C(=O)[O-])C(=O)[O-],0,decoy
NC(=O)c1cnn(-c2ccc(I)cc2N)c1,c1cc(c(cc1I)N)n2cc(cn2)C(=O)N,0,decoy
Nc1nnc(SCC(=O)[O-])n1-c1cc(Br)ccc1Cl,c1cc(c(cc1Br)n2c(nnc2SCC(=O)[O-])N)Cl,0,decoy
C[C@@H]1CC[NH+](C[C@@H]2CCCCC[C@@H]2O)C1,C[C@@H]1CC[NH+](C1)C[C@@H]2CCCCC[C@@H]2O,0,decoy
CCC1CCC(C#N)(C2(O)CCCCC2)CC1,CCC1CCC(CC1)(C#N)C2(CCCCC2)O,0,decoy
CC(C)n1cnnc1[C@@H]1[NH2+]CCc2sccc21,CC(C)n1cnnc1[C@H]2c3ccsc3CC[NH2+]2,0,decoy
O=C(NC[C@H]1CCCC[C@H]1C(=O)[O-])c1cc(=O)[nH]c(=O)[nH]1,c1c([nH]c(=O)[nH]c1=O)C(=O)NC[C@H]2CCCC[C@H]2C(=O)[O-],0,decoy
O=c1nc([O-])c(S(=O)(=O)NC[C@@H]2CCCC[C@H]2CO)c[nH]1,c1c(c(nc(=O)[nH]1)[O-])S(=O)(=O)NC[C@@H]2CCCC[C@H]2CO,0,decoy
CC(C)CN(C(=O)[C@@H](C#N)C(C)C)C(C)C,CC(C)CN(C(C)C)C(=O)[C@@H](C#N)C(C)C,0,decoy
C=C(C/C(=C/C)C(=O)[O-])[C@](C)(O)C(=O)[O-],C/C=C(/CC(=C)[C@@](C)(C(=O)[O-])O)\C(=O)[O-],0,decoy
CC[C@@H](C)c1nc2c(cnn2CC(C)C)[nH]1,CC[C@@H](C)c1[nH]c2cnn(c2n1)CC(C)C,0,decoy
Cc1oc(S([NH-])(=O)=O)cc1C(=O)N[C@@H](C)c1ccc2c(c1)CCCC2,Cc1c(cc(o1)S(=O)(=O)[NH-])C(=O)N[C@@H](C)c2ccc3c(c2)CCCC3,0,decoy
COc1ccc([C@H]2CC([O-])=C/C(=N/c3nonc3N)C2)cc1,COc1ccc(cc1)[C@H]2CC(=C/C(=N/c3c(non3)N)/C2)[O-],0,decoy
CC(C)(C)OC(=O)N1CC[NH2+]C[C@@H]1c1ccccc1C(F)(F)F,CC(C)(C)OC(=O)N1CC[NH2+]C[C@@H]1c2ccccc2C(F)(F)F,0,decoy
O=C1N=C([O-])N(Cc2ccccc2)C(=O)/C1=C1/C[C@@H](c2cccc([N+](=O)[O-])c2)NN1,c1ccc(cc1)CN2C(=O)/C(=C\3/C[C@H](NN3)c4cccc(c4)[N+](=O)[O-])/C(=O)N=C2[O-],0,decoy
O=C([O-])[C@H]1CCCN([C@@H]2CC([O-])=NC2=O)C1,C1C[C@@H](CN(C1)[C@@H]2CC(=NC2=O)[O-])C(=O)[O-],0,decoy
C[C@H]([NH2+]CCS(C)(=O)=O)c1cc(F)c(Cl)cc1Cl,C[C@@H](c1cc(c(cc1Cl)Cl)F)[NH2+]CCS(=O)(=O)C,0,decoy
C[C@@H](NS(=O)(=O)c1ccc(F)c(N)c1)c1nnn[nH]1,C[C@H](c1[nH]nnn1)NS(=O)(=O)c2ccc(c(c2)N)F,0,decoy
CCn1nc(C)c(Cl)c1C[C@@H]([NH2+]C)c1scnc1C,CCn1c(c(c(n1)C)Cl)C[C@H](c2c(ncs2)C)[NH2+]C,0,decoy
O=C(Cc1cc(=O)[nH]c(=O)[nH]1)N[C@@H]1CCCC[C@H]1C(=O)[O-],c1c([nH]c(=O)[nH]c1=O)CC(=O)N[C@@H]2CCCC[C@H]2C(=O)[O-],0,decoy
[NH3+]C[C@@H]1CCCC[C@@H]1NS(=O)(=O)c1cnc([O-])[nH]c1=O,c1c(c(=O)[nH]c(n1)[O-])S(=O)(=O)N[C@H]2CCCC[C@H]2C[NH3+],0,decoy
Cc1ccccc1OCCN(C)Cc1nc2cc(Cl)ccc2c(=O)[nH]1,Cc1ccccc1OCCN(C)Cc2[nH]c(=O)c3ccc(cc3n2)Cl,0,decoy
Cc1cc2cc(C(=O)NCCc3[nH]c(=O)c(C)c([O-])[nH+]3)oc2cc1C,Cc1cc2cc(oc2cc1C)C(=O)NCCc3[nH]c(=O)c(c([nH+]3)[O-])C,0,decoy
CC1=C(CC(=O)/N=c2\[nH]nc(-c3ccccn3)[nH]2)[C@H](C)ON1,C[C@H]1C(=C(NO1)C)CC(=O)/N=c\2/[nH]c(n[nH]2)c3ccccn3,0,decoy
[H]/N=C(\O)CSc1nc(CCCCCCCCC)nc2sc3c(c12)CC(C)(C)OC3,[H]/N=C(/CSc1c2c3c(sc2nc(n1)CCCCCCCCC)COC(C3)(C)C)\O,0,decoy
Nc1ccc(Sc2nnc3n2CCCCC3)nc1,c1cc(ncc1N)Sc2nnc3n2CCCCC3,0,decoy
O=C(Cc1cc(=O)[nH]c(=O)[nH]1)Nc1sccc1C(=O)[O-],c1csc(c1C(=O)[O-])NC(=O)Cc2cc(=O)[nH]c(=O)[nH]2,0,decoy
Cc1ccccc1[N-]S(=O)(=O)c1ccc2[nH]cc(/C(O)=N/[C@@H]3CCC[C@@H](C)[C@@H]3C)c(=O)c2c1,Cc1ccccc1[N-]S(=O)(=O)c2ccc3c(c2)c(=O)c(c[nH]3)/C(=N/[C@@H]4CCC[C@H]([C@@H]4C)C)/O,0,decoy
C[C@H](C#N)S(=O)(=O)[N-]c1nc(-c2ccc(F)cc2N)cs1,C[C@H](C#N)S(=O)(=O)[N-]c1nc(cs1)c2ccc(cc2N)F,0,decoy
O=C1N/C(=N\c2ccc(C(=O)[O-])cc2)S/C1=C/c1cccc(Br)c1,c1cc(cc(c1)Br)/C=C/2\C(=O)N/C(=N\c3ccc(cc3)C(=O)[O-])/S2,0,decoy
Cc1ccc(Nc2nn3c([O-])cc(C)nc3c2S(=O)(=O)c2ccc(C)cc2)cc1,Cc1ccc(cc1)Nc2c(c3nc(cc(n3n2)[O-])C)S(=O)(=O)c4ccc(cc4)C,0,decoy
COC[C@@H](C)Nc1ncc(-c2ccsc2)c(-c2nc(C)c(C)s2)n1,Cc1c(sc(n1)c2c(cnc(n2)N[C@H](C)COC)c3ccsc3)C,0,decoy
NC1(C2CC2)CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)C1,c1cc(cc(c1)S(=O)(=O)N2CC(C2)(C3CC3)N)C(F)(F)F,0,decoy
[O-]c1nc(CSc2ncnc3nc[n-]c23)nc2ccsc12,c1csc2c1nc(nc2[O-])CSc3c4c(nc[n-]4)ncn3,0,decoy
CC(C)n1nccc1NC(=O)CSc1nnc(-c2cc(Cl)sc2Cl)c([O-])n1,CC(C)n1c(ccn1)NC(=O)CSc2nc(c(nn2)c3cc(sc3Cl)Cl)[O-],0,decoy
Nc1ncnc2c1ncn2[C@H]1O[C@@H](CCl)[C@@H](O)[C@@H]1O,c1nc(c2c(n1)n(cn2)[C@@H]3[C@H]([C@@H]([C@@H](O3)CCl)O)O)N,0,decoy
CSc1ccc([C@H](N)c2noc(C(F)(F)F)n2)cc1,CSc1ccc(cc1)[C@@H](c2nc(on2)C(F)(F)F)N,0,decoy
C[NH2+][C@@H](c1ccc(OC(F)(F)F)cc1)c1nc(C)c(C)s1,Cc1c(sc(n1)[C@H](c2ccc(cc2)OC(F)(F)F)[NH2+]C)C,0,decoy
C=CCn1c(Br)nc2c1c(=O)n(C)c(=O)n2C,Cn1c2c(c(=O)n(c1=O)C)n(c(n2)Br)CC=C,0,decoy
[H]/N=C(\N)NN=C1C=CC(=NNC(N)=S)C=C1,[H]/N=C(\N)/NN=C1C=CC(=NNC(=S)N)C=C1,0,decoy
O=C([O-])CN1C(=O)c2ccc(S(=O)(=O)c3ccc(C(=O)[O-])cc3)cc2C1=O,c1cc(ccc1C(=O)[O-])S(=O)(=O)c2ccc3c(c2)C(=O)N(C3=O)CC(=O)[O-],0,decoy
COc1cccc(/C=N\NC(=O)[C@H](C)Nc2ccc3ccccc3c2)c1[O-],C[C@@H](C(=O)N/N=C\c1cccc(c1[O-])OC)Nc2ccc3ccccc3c2,0,decoy
C[C@H]([NH2+]Cc1cn(Cc2ccccc2)nc1-c1cccnc1)c1ccccc1Cl,C[C@@H](c1ccccc1Cl)[NH2+]Cc2cn(nc2c3cccnc3)Cc4ccccc4,0,decoy
C=C1N=C2CCCC(=O)C2[C@H](c2cccc(OC)c2OC)C1C(=O)Nc1nc2ccc(Br)cc2s1,COc1cccc(c1OC)[C@H]2C3C(=NC(=C)C2C(=O)Nc4nc5ccc(cc5s4)Br)CCCC3=O,0,decoy
O/C(=N\c1ccc(Cl)c(Cl)c1)[N-]c1ccc(Cc2ccncc2)cc1,c1cc(ccc1Cc2ccncc2)[N-]/C(=N/c3ccc(c(c3)Cl)Cl)/O,0,decoy
C=C(Cl)CS[C@H]1NN=C(C2=c3ccccc3=[NH+]C2)N1C1CC1,C=C(CS[C@H]1NN=C(N1C2CC2)C3=c4ccccc4=[NH+]C3)Cl,0,decoy
COc1ccc(C)cc1NC(=O)CNC(=O)COc1cc(C(F)(F)F)cc(C(F)(F)F)c1,Cc1ccc(c(c1)NC(=O)CNC(=O)COc2cc(cc(c2)C(F)(F)F)C(F)(F)F)OC,0,decoy
COc1ccc([C@H](c2c(C)n[nH]c2[O-])c2c(C)[nH][nH]c2=O)c(OC)c1,Cc1c(c(=O)[nH][nH]1)[C@H](c2ccc(cc2OC)OC)c3c(n[nH]c3[O-])C,0,decoy
Cc1cc([N+](=O)[O-])ccc1[N-]S(=O)(=O)c1sc(N)nc1C,Cc1cc(ccc1[N-]S(=O)(=O)c2c(nc(s2)N)C)[N+](=O)[O-],0,decoy
CCCNC[C@H](O)Cn1cc(I)cn1,CCCNC[C@@H](Cn1cc(cn1)I)O,0,decoy
CN1CCc2nc(/N=C(\[O-])C3=NN(c4ccc(F)cc4)[C@H](C(N)=O)C3)sc2C1,CN1CCc2c(sc(n2)/N=C(/C3=NN([C@@H](C3)C(=O)N)c4ccc(cc4)F)\[O-])C1,0,decoy
COc1cccc([C@@H]2C3=C([O-])c4ccccc4C3=NC3=NC(=O)NC(=O)[C@@H]32)c1O,COc1cccc(c1O)[C@H]2[C@H]3C(=O)NC(=O)N=C3N=C4C2=C(c5c4cccc5)[O-],0,decoy
COc1cccc(C(=O)N2CCc3nc(NC(=O)NC4CCCC4)sc3C2)c1OC,COc1cccc(c1OC)C(=O)N2CCc3c(sc(n3)NC(=O)NC4CCCC4)C2,0,decoy
Cn1ccnc1CCNC(=O)N[C@H]1COC[C@]1(C)C(=O)[O-],C[C@@]1(COC[C@@H]1NC(=O)NCCc2nccn2C)C(=O)[O-],0,decoy
Cc1nn(C)c(C)c1[C@@H](C)N[C@H](C)c1nnn[n-]1,Cc1c(c(n(n1)C)C)[C@@H](C)N[C@H](C)c2[n-]nnn2,0,decoy
CCc1ccc2oc(-c3ccc(/N=C(\[O-])C(Cl)(Cl)Cl)cc3O)nc2c1,CCc1ccc2c(c1)nc(o2)c3ccc(cc3O)/N=C(/C(Cl)(Cl)Cl)\[O-],0,decoy
CCCC1(C(=O)[O-])CCN(C(=O)N2CCC[C@H](N)C2)CC1,CCCC1(CCN(CC1)C(=O)N2CCC[C@@H](C2)N)C(=O)[O-],0,decoy
CC[C@@H](C)NC(=O)c1ccc2c(c1)[C@H]1C=CC[C@H]1[C@H](c1ccc(C)s1)N2,CC[C@@H](C)NC(=O)c1ccc2c(c1)[C@H]3C=CC[C@H]3[C@@H](N2)c4ccc(s4)C,0,decoy
CC[C@H]1CN(c2c(Cl)cc(Cl)c3nsnc23)CCN1,CC[C@H]1CN(CCN1)c2c(cc(c3c2nsn3)Cl)Cl,0,decoy
CCn1cc(-c2nc(N)nc(N3CCCC3)n2)cn1,CCn1cc(cn1)c2nc(nc(n2)N3CCCC3)N,0,decoy
Cc1n[nH]cc1S(=O)(=O)[N-]c1ccc2c(c1)OCCO2,Cc1c(c[nH]n1)S(=O)(=O)[N-]c2ccc3c(c2)OCCO3,0,decoy
C[C@@H](Nc1ncnc(Nc2ccc(Cl)c(C(F)(F)F)c2)c1N)c1ccccc1,C[C@H](c1ccccc1)Nc2c(c(ncn2)Nc3ccc(c(c3)C(F)(F)F)Cl)N,0,decoy
Cn1nc(N2CCC(C(=O)Nc3ccc(C(N)=O)cc3)CC2)ccc1=O,Cn1c(=O)ccc(n1)N2CCC(CC2)C(=O)Nc3ccc(cc3)C(=O)N,0,decoy
C[C@H]1CNC2(CCC3(CC2)OCCO3)S1,C[C@H]1CNC2(S1)CCC3(CC2)OCCO3,0,decoy
C[C@H]1CCC[C@@](CO)(Nc2nnc([O-])[nH]c2=O)C1,C[C@H]1CCC[C@@](C1)(CO)Nc2c(=O)[nH]c(nn2)[O-],0,decoy
COc1ccc2[nH]c(-c3c([O-])c(Cl)cc(Cl)c3Cl)nc2n1,COc1ccc2c(n1)nc([nH]2)c3c(c(cc(c3Cl)Cl)Cl)[O-],0,decoy
Nc1cc(F)ccc1-n1nnnc1C1CCCCC1,c1cc(c(cc1F)N)n2c(nnn2)C3CCCCC3,0,decoy
CSc1nc(N)cc(N2CC[C@@]3(CC([O-])=NC3=O)C2)n1,CSc1nc(cc(n1)N2CC[C@]3(C2)CC(=NC3=O)[O-])N,0,decoy
CNC(=O)N[N-]S(=O)(=O)c1ccc(F)cc1Br,CNC(=O)N[N-]S(=O)(=O)c1ccc(cc1Br)F,0,decoy
CNc1ncnc(Nc2ccc(Cl)c(C(F)(F)F)c2)c1N,CNc1c(c(ncn1)Nc2ccc(c(c2)C(F)(F)F)Cl)N,0,decoy
CCCCC(=O)Nc1nc2nc(C)c(C)c([O-])n2n1,CCCCC(=O)Nc1nc2nc(c(c(n2n1)[O-])C)C,0,decoy
N#Cc1ccc(/C=N/Nc2nncc3ccccc23)cc1,c1ccc2c(c1)cnnc2N/N=C/c3ccc(cc3)C#N,0,decoy
Cc1[nH]c(S(=O)(=O)[N-]c2cccc(-c3cnco3)c2)c[nH+]1,Cc1[nH]c(c[nH+]1)S(=O)(=O)[N-]c2cccc(c2)c3cnco3,0,decoy
O=S(=O)([N-]c1ccc2c(c1)CCO2)c1cn[nH]c1,c1cc2c(cc1[N-]S(=O)(=O)c3c[nH]nc3)CCO2,0,decoy
O=C([O-])c1c([NH+]2CC[C@@H]3CCCC[C@@H]3C2)nc2sccn12,c1csc2n1c(c(n2)[NH+]3CC[C@@H]4CCCC[C@@H]4C3)C(=O)[O-],0,decoy
COCCN1C(=O)c2n[nH]c(-c3cc(C)ccc3[O-])c2[C@H]1c1cccc(O)c1,Cc1ccc(c(c1)c2c3c(n[nH]2)C(=O)N([C@@H]3c4cccc(c4)O)CCOC)[O-],0,decoy
Nc1c(Nc2nc3ccccc3s2)ncnc1NC1CCCCC1,c1ccc2c(c1)nc(s2)Nc3c(c(ncn3)NC4CCCCC4)N,0,decoy
CCN[C@@H](c1ccc(Br)cc1C)c1[nH+]ccn1CC,CCN[C@@H](c1ccc(cc1C)Br)c2[nH+]ccn2CC,0,decoy
CC1(C)C(n2cnc3c2CC[NH2+]C3)C1(C)C,CC1(C(C1(C)C)n2cnc3c2CC[NH2+]C3)C,0,decoy
CCOc1cccc2c1N[C@H](c1c(OC)ccc3ccccc13)[C@H]1CC=C[C@@H]21,CCOc1cccc2c1N[C@@H]([C@@H]3[C@H]2C=CC3)c4c5ccccc5ccc4OC,0,decoy
CC[C@H](C)[C@@]1([NH3+])CC[C@H](C)C[C@@H]1C,CC[C@H](C)[C@]1(CC[C@@H](C[C@@H]1C)C)[NH3+],0,decoy
CCO/C([O-])=C1\C(=O)N=C2[N-]c3ccccc3N2[C@H]1c1ccc(OC)cc1,CCO/C(=C\1/[C@@H](N2c3ccccc3[N-]C2=NC1=O)c4ccc(cc4)OC)/[O-],0,decoy
C[C@@H]1CC[C@H](Nc2nc(NN)ncc2F)[C@H](C)C1,C[C@@H]1CC[C@@H]([C@@H](C1)C)Nc2c(cnc(n2)NN)F,0,decoy
Cc1ccc(-c2n[nH]c(/N=C(\[O-])c3scnc3C3CC3)n2)o1,Cc1ccc(o1)c2nc([nH]n2)/N=C(/c3c(ncs3)C4CC4)\[O-],0,decoy
C[C@@H]([NH3+])Cc1cccc(Oc2ccc(S(C)(=O)=O)cc2)c1,C[C@H](Cc1cccc(c1)Oc2ccc(cc2)S(=O)(=O)C)[NH3+],0,decoy
COc1ccc(OC)c(S(=O)(=O)[N-]/N=C(\C)c2c([O-])cc(C)oc2=O)c1,Cc1cc(c(c(=O)o1)/C(=N/[N-]S(=O)(=O)c2cc(ccc2OC)OC)/C)[O-],0,decoy
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CCl)O)O)CCl)O)O)Cl)O,0,decoy
CO[C@]1(C)C[C@H](NC(=O)c2n[nH]c(C)c2[N+](=O)[O-])C1(C)C,Cc1c(c(n[nH]1)C(=O)N[C@H]2C[C@@](C2(C)C)(C)OC)[N+](=O)[O-],0,decoy
C[C@H](OC(=O)c1ccc(F)cc1N)C(=O)Nc1ncnc2nc[n-]c12,C[C@@H](C(=O)Nc1c2c(nc[n-]2)ncn1)OC(=O)c3ccc(cc3N)F,0,decoy
C=CCOc1ccc([C@H]2C(C(=O)c3ccc(OCC=C)c(C)c3)=C([O-])C(=O)N2CCN(CC)CC)cc1,CCN(CC)CCN1[C@H](C(=C(C1=O)[O-])C(=O)c2ccc(c(c2)C)OCC=C)c3ccc(cc3)OCC=C,0,decoy
CS(=O)(=O)C1=C([O-])C(=O)N(CCCC(=O)[O-])[C@@H]1c1ccccc1F,CS(=O)(=O)C1=C(C(=O)N([C@@H]1c2ccccc2F)CCCC(=O)[O-])[O-],0,decoy
Cc1c(CC(=O)[O-])c(=O)oc2cc(O[C@H](C(=O)[O-])c3ccccc3)ccc12,Cc1c2ccc(cc2oc(=O)c1CC(=O)[O-])O[C@@H](c3ccccc3)C(=O)[O-],0,decoy
CCc1nc(=S)[nH]c([O-])c1C,CCc1c(c([nH]c(=S)n1)[O-])C,0,decoy
Cc1ccc2c(c1Br)[C@@]1(C(=O)N2)C(C#N)=C(N)Oc2[nH]nc(C)c21,Cc1ccc2c(c1Br)[C@@]3(c4c(n[nH]c4OC(=C3C#N)N)C)C(=O)N2,0,decoy
Cn1cnnc1CNc1nc(NN)ncc1Br,Cn1cnnc1CNc2c(cnc(n2)NN)Br,0,decoy
C=CCOc1c(Br)cc(/C=C/C(=O)c2ccc(OCC(=O)[O-])c(OC)c2)cc1OCC,CCOc1cc(cc(c1OCC=C)Br)/C=C/C(=O)c2ccc(c(c2)OC)OCC(=O)[O-],0,decoy
C=CCc1cccc2c1OCN1c3ccccc3C(=O)N(O)[C@H]21,C=CCc1cccc2c1OCN3[C@@H]2N(C(=O)c4c3cccc4)O,0,decoy
Cc1nn(C)c(C)c1[C@@H](C)Nc1ccc(C(C)(C)C)cc1,Cc1c(c(n(n1)C)C)[C@@H](C)Nc2ccc(cc2)C(C)(C)C,0,decoy
C[C@@H](N)[C@@H](Sc1nnc2n1CCCCC2)c1cccs1,C[C@H]([C@H](c1cccs1)Sc2nnc3n2CCCCC3)N,0,decoy
C[C@H](NC(N)=O)C(=O)NCC1(O)CCCC1,C[C@@H](C(=O)NCC1(CCCC1)O)NC(=O)N,0,decoy
[H]/N=C(\[O-])N1C(=O)[C@@H]2[C@@H](c3ccco3)c3sc([S-])nc3S[C@H]2C1=O,[H]/N=C(/N1C(=O)[C@@H]2[C@H](c3c(nc(s3)[S-])S[C@H]2C1=O)c4ccco4)\[O-],0,decoy
COc1cc(/C=N/NC(=O)CNc2cccc(C(F)(F)F)c2)ccc1OCc1ccc(Cl)cc1,COc1cc(ccc1OCc2ccc(cc2)Cl)/C=N/NC(=O)CNc3cccc(c3)C(F)(F)F,0,decoy
C[C@](O)(CO)CNCCC(=O)[O-],C[C@@](CNCCC(=O)[O-])(CO)O,0,decoy
COc1cc(/C=N/N=c2/[nH]c3c(N)[nH+]cnc3n2[C@H]2O[C@@H](CO)[C@H](O)[C@@H]2O)ccc1OCc1ccccc1,COc1cc(ccc1OCc2ccccc2)/C=N/N=c\3/[nH]c4c([nH+]cnc4n3[C@@H]5[C@H]([C@H]([C@@H](O5)CO)O)O)N,0,decoy
Fc1ccc(/C=C\c2nc(SCc3cccc4cccnc34)n[nH]2)cc1,c1cc2cccnc2c(c1)CSc3nc([nH]n3)/C=C\c4ccc(cc4)F,0,decoy
C[NH+](Cc1ncc[nH]1)Cc1ccc(C#CC(C)(C)O)s1,CC(C)(C#Cc1ccc(s1)C[NH+](C)Cc2[nH]ccn2)O,0,decoy
Cc1cc(SCc2cc([O-])n[nH]2)c(C)cc1Cl,Cc1cc(c(cc1Cl)C)SCc2cc(n[nH]2)[O-],0,decoy
Cc1ccc(NCc2nc3nc(C)c(Cc4ccc(Cl)cc4)c([O-])n3n2)cc1,Cc1ccc(cc1)NCc2nc3nc(c(c(n3n2)[O-])Cc4ccc(cc4)Cl)C,0,decoy
Cc1nc(C(C)(C)C)nc([O-])c1C(=O)N[C@@H]1CCCc2c1cnn2C,Cc1c(c(nc(n1)C(C)(C)C)[O-])C(=O)N[C@@H]2CCCc3c2cnn3C,0,decoy
Cn1nnnc1SCc1nc2cc(N)ccc2o1,Cn1c(nnn1)SCc2nc3cc(ccc3o2)N,0,decoy
[O-]/C(=N\c1cccc(N2CNN=N2)c1)C1=CC=C[C@H]2N=CC=C12,c1cc(cc(c1)N2CNN=N2)/N=C(/C3=CC=C[C@@H]4C3=CC=N4)\[O-],0,decoy
CC[C@@H](C)Oc1cccc(NCCOc2ccc(Cl)cc2C)c1,CC[C@@H](C)Oc1cccc(c1)NCCOc2ccc(cc2C)Cl,0,decoy
C[C@]1(CCc2ccccc2)NC(=O)N(NC(=O)Nc2ccccc2F)C1=O,C[C@]1(C(=O)N(C(=O)N1)NC(=O)Nc2ccccc2F)CCc3ccccc3,0,decoy
CC(C)(C)c1csc(NC(=O)C[C@@H]2NC(=O)NC2=O)n1,CC(C)(C)c1csc(n1)NC(=O)C[C@H]2C(=O)NC(=O)N2,0,decoy
C[C@@H]1CCCN(c2ncnc(N3CCC(C(=O)[O-])CC3)c2N)C1,C[C@@H]1CCCN(C1)c2c(c(ncn2)N3CCC(CC3)C(=O)[O-])N,0,decoy
COc1cc([C@@H](C2=C(C)N=N[C@@H]2O)c2c(O)n[nH]c2C)ccc1O,Cc1c(c(n[nH]1)O)[C@@H](c2ccc(c(c2)OC)O)C3=C(N=N[C@@H]3O)C,0,decoy
