canonical_SMILES,raw_SMILES,potency,source
CC(C)n1cc(-c2c3oc4c(O)c([O-])ccc4c3nc3c2c(O)nn3C(C)C)cn1,CC(C)n1cc(cn1)c2c3c(nc4c2oc5c4ccc(c5O)[O-])n(nc3O)C(C)C,0,decoy
CCCN[C@@H]1COC[C@H]1C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],CCCN[C@@H]1COC[C@H]1C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],0,decoy
CC(C)[NH2+][C@@H](C)[C@H](C)[C@@H]1CCO[C@]2(CCOC2)C1,C[C@H]([C@@H]1CCO[C@@]2(C1)CCOC2)[C@H](C)[NH2+]C(C)C,0,decoy
c1ccc(CNc2nc(NCc3ccc4c(c3)OCO4)nc3nccnc23)cc1,c1ccc(cc1)CNc2c3c(nccn3)nc(n2)NCc4ccc5c(c4)OCO5,0,decoy
CC1(C)C[C@](C#N)(N2CC[NH2+]CC2)C(C)(C)O1,CC1(C[C@](C(O1)(C)C)(C#N)N2CC[NH2+]CC2)C,0,decoy
Cc1cc(C)c(S(=O)(=O)N[C@H](C)C2C3CC4CC(C3)CC2C4)c(C)c1,Cc1cc(c(c(c1)C)S(=O)(=O)N[C@H](C)C2C3CC4CC(C3)CC2C4)C,0,decoy
Cn1c(Sc2ccc3c(c2)N=C([O-])C3=O)n[nH]c1=O,Cn1c(=O)[nH]nc1Sc2ccc3c(c2)N=C(C3=O)[O-],0,decoy
CC[C@H](C)[C@H](NC(=O)C1CCN(C(=O)[C@H](CC(C)C)NS(=O)(=O)c2ccc(C)cc2)CC1)C(=O)[O-],CC[C@H](C)[C@@H](C(=O)[O-])NC(=O)C1CCN(CC1)C(=O)[C@H](CC(C)C)NS(=O)(=O)c2ccc(cc2)C,0,decoy
CC(C)[C@H](C(=O)[O-])C1([O-])CCC1,CC(C)[C@H](C(=O)[O-])C1(CCC1)[O-],0,decoy
CC(C)(C)OC(=O)N1CCC[C@@H]2[NH2+]CCC[C@@H]21,CC(C)(C)OC(=O)N1CCC[C@H]2[C@@H]1CCC[NH2+]2,0,decoy
C[C@H]([N-]S(=O)(=O)c1cc(Cl)cc(N)c1Br)C(=O)N(C)C,C[C@@H](C(=O)N(C)C)[N-]S(=O)(=O)c1cc(cc(c1Br)N)Cl,0,decoy
Cc1ccc(NC(=O)c2ccc(OC[C@H]3CCCO3)c(Br)c2)cc1NC(=O)C1CC1,Cc1ccc(cc1NC(=O)C2CC2)NC(=O)c3ccc(c(c3)Br)OC[C@H]4CCCO4,0,decoy
CS(=O)(=O)[N-]c1ccc(Cl)c([N-]S(=O)(=O)c2c[nH]cn2)c1,CS(=O)(=O)[N-]c1ccc(c(c1)[N-]S(=O)(=O)c2c[nH]cn2)Cl,0,decoy
COc1cc(/C=C\C(=O)c2c([O-])cc(C)oc2=O)cc(Br)c1[O-],Cc1cc(c(c(=O)o1)C(=O)/C=C\c2cc(c(c(c2)Br)[O-])OC)[O-],0,decoy
Cc1nc2nc(N3CCCC[C@H]3C)nn2c([O-])c1CCC(=O)[O-],Cc1c(c(n2c(n1)nc(n2)N3CCCC[C@H]3C)[O-])CCC(=O)[O-],0,decoy
C#CC[C@H]1CCC[C@H](Br)C1,C#CC[C@H]1CCC[C@@H](C1)Br,0,decoy
[NH3+]Cc1cc(COc2ccc(Br)cc2F)on1,c1cc(c(cc1Br)F)OCc2cc(no2)C[NH3+],0,decoy
C[C@H](CNc1ncc(-c2cnccn2)c(-c2ccco2)n1)c1ccccc1,C[C@H](CNc1ncc(c(n1)c2ccco2)c3cnccn3)c4ccccc4,0,decoy
CCC[C@@H]([NH3+])c1nc(-c2cccc3ccccc23)no1,CCC[C@H](c1nc(no1)c2cccc3c2cccc3)[NH3+],0,decoy
CC(C)CNC(=O)N[C@@H](c1cccc(F)c1)c1[nH+]ccn1C,CC(C)CNC(=O)N[C@@H](c1cccc(c1)F)c2[nH+]ccn2C,0,decoy
Cc1cccc2sc(/N=C(\[O-])CSc3sc4c(=O)[nH]c([O-])nc4c3C#N)nc12,Cc1cccc2c1nc(s2)/N=C(/CSc3c(c4c(s3)c(=O)[nH]c(n4)[O-])C#N)\[O-],0,decoy
CC[NH2+][C@H](CCC(F)(F)F)[C@@H]1CCC[C@H](S(C)(=O)=O)C1,CC[NH2+][C@H](CCC(F)(F)F)[C@@H]1CCC[C@@H](C1)S(=O)(=O)C,0,decoy
COc1ccc2[nH]cc(C(=O)[O-])/c(=N/c3cccc(C(F)(F)F)c3)c2c1,COc1ccc2c(c1)/c(=N\c3cccc(c3)C(F)(F)F)/c(c[nH]2)C(=O)[O-],0,decoy
CCC[C@H](C(=O)N1C[C@H]2CCCC[NH+]2C[C@@H]1C)C(N)=S,CCC[C@@H](C(=S)N)C(=O)N1C[C@H]2CCCC[NH+]2C[C@@H]1C,0,decoy
CC(C)(C)[C@H](NC(=O)N1CCNC(=O)CC1)C(=O)[O-],CC(C)(C)[C@@H](C(=O)[O-])NC(=O)N1CCC(=O)NCC1,0,decoy
Cc1ccc(N/N=C/c2cc(Br)cc(Br)c2O)cc1Cl,Cc1ccc(cc1Cl)N/N=C/c2cc(cc(c2O)Br)Br,0,decoy
O=C(CCC1CCCCC1)NCCCN1CCN(CCCNC(=O)CCC2CCCCC2)CC1,C1CCC(CC1)CCC(=O)NCCCN2CCN(CC2)CCCNC(=O)CCC3CCCCC3,0,decoy
CC(=O)N1CCN(C(=O)NC(=O)/C(C)=C(/C)C(=O)[O-])CC1,C/C(=C(\C)/C(=O)[O-])/C(=O)NC(=O)N1CCN(CC1)C(=O)C,0,decoy
CC(C)c1ccc(-c2noc(-c3n[nH]c(N)n3)n2)cc1,CC(C)c1ccc(cc1)c2nc(on2)c3nc([nH]n3)N,0,decoy
CCCN(CC(=O)N(CCc1c[nH]c2ccccc12)Cc1ccc(F)cc1)C(=O)NC1CCCCC1,CCCN(CC(=O)N(CCc1c[nH]c2c1cccc2)Cc3ccc(cc3)F)C(=O)NC4CCCCC4,0,decoy
Cc1nc2cc([N-]S(=O)(=O)N(C)CCC(=O)[O-])ccc2o1,Cc1nc2cc(ccc2o1)[N-]S(=O)(=O)N(C)CCC(=O)[O-],0,decoy
O=C([O-])[C@H]1c2ccccc2CCN1/C([O-])=N/c1nncs1,c1ccc2c(c1)CCN([C@H]2C(=O)[O-])/C(=N/c3nncs3)/[O-],0,decoy
CCC[NH2+][C@@H](c1occc1Br)[C@H]1CCC[C@H](CC)C1,CCC[NH2+][C@@H](c1c(cco1)Br)[C@H]2CCC[C@@H](C2)CC,0,decoy
CC(C)[C@H](NS(=O)(=O)/C=C/c1ccccc1)C(=O)OCC(=O)NC(c1ccccc1)c1ccccc1,CC(C)[C@@H](C(=O)OCC(=O)NC(c1ccccc1)c2ccccc2)NS(=O)(=O)/C=C/c3ccccc3,0,decoy
O=C1N=C([O-])N=C2C1=N[C@@H](Br)N2[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,C([C@H]1[C@H]([C@@H]([C@@H](O1)N2[C@@H](N=C3C2=NC(=NC3=O)[O-])Br)O)O)O,0,decoy
CCOCCCN(C(=O)c1ccc(-c2ccccc2)[nH]1)[C@@H](C(=O)NC1CCCC1)c1ccc(OC)cc1,CCOCCCN([C@H](c1ccc(cc1)OC)C(=O)NC2CCCC2)C(=O)c3ccc([nH]3)c4ccccc4,0,decoy
O=C(NNC(=O)[C@@H]1CC(c2cccs2)=NO1)Nc1ccc(Cl)cc1,c1cc(sc1)C2=NO[C@@H](C2)C(=O)NNC(=O)Nc3ccc(cc3)Cl,0,decoy
O=[N+]([O-])c1cccc(S(=O)(=O)[N-]/N=C/c2c[nH]nc2-c2ccc(Cl)cc2)c1,c1cc(cc(c1)S(=O)(=O)[N-]/N=C/c2c[nH]nc2c3ccc(cc3)Cl)[N+](=O)[O-],0,decoy
O=C1N[C@H](C(=O)N2C[C@H](C(=O)[O-])Oc3ccccc32)CS1,c1ccc2c(c1)N(C[C@@H](O2)C(=O)[O-])C(=O)[C@@H]3CSC(=O)N3,0,decoy
Oc1ccc([C@@H]2Nc3c(OCc4ccccc4)cccc3[C@@H]3C=CC[C@H]32)cc1,c1ccc(cc1)COc2cccc3c2N[C@H]([C@H]4[C@H]3C=CC4)c5ccc(cc5)O,0,decoy
O=C(COc1ccc2c(c1)[C@H](c1ccccc1)[NH+](Cc1ccccc1)CC2)NC1CC1,c1ccc(cc1)C[NH+]2CCc3ccc(cc3[C@@H]2c4ccccc4)OCC(=O)NC5CC5,0,decoy
CSc1nc(N)c2c(n1)NC1=C(C(=O)CC(C)(C)C1)[C@@H]2c1ccncc1,CC1(CC2=C([C@@H](c3c(nc(nc3N2)SC)N)c4ccncc4)C(=O)C1)C,0,decoy
COc1ccc(OC)c([C@@H]2C(C(=O)OC3CCCC3)=C(C)NC3=C2C(=O)C[C@@H](c2ccc(OC)c(OC)c2)C3)c1,CC1=C([C@H](C2=C(N1)C[C@@H](CC2=O)c3ccc(c(c3)OC)OC)c4cc(ccc4OC)OC)C(=O)OC5CCCC5,0,decoy
CN(C)CCC[NH2+]CCC[NH2+]CCC[NH2+]CCCNC(=O)/C=N/O,CN(C)CCC[NH2+]CCC[NH2+]CCC[NH2+]CCCNC(=O)/C=N/O,0,decoy
COC(=O)[C@H](Oc1cc(F)cc(F)c1)C1CC1,COC(=O)[C@@H](C1CC1)Oc2cc(cc(c2)F)F,0,decoy
CN1C(=O)N(C)[C@@H](N)C(C(=O)CSc2ncn[n-]2)=C1[O-],CN1[C@H](C(=C(N(C1=O)C)[O-])C(=O)CSc2[n-]ncn2)N,0,decoy
Nc1nc(-c2nnc(N)n2N)n[nH]1,c1(nc([nH]n1)N)c2nnc(n2N)N,0,decoy
COc1ncnc2c1nc(N)n2[C@H]1CN2CCC1CC2,COc1c2c(ncn1)n(c(n2)N)[C@H]3CN4CCC3CC4,0,decoy
C[C@@H]1CC(OC(=O)C2CCC(C[NH3+])CC2)C[C@@H](C)O1,C[C@@H]1CC(C[C@H](O1)C)OC(=O)C2CCC(CC2)C[NH3+],0,decoy
CCCCN1C(=O)c2n[nH]c(-c3cc(C)cc(C)c3[O-])c2[C@H]1c1ccc(CC)cc1,CCCCN1[C@@H](c2c([nH]nc2C1=O)c3cc(cc(c3[O-])C)C)c4ccc(cc4)CC,0,decoy
NC(=O)NC(=O)CCSc1nnc(-c2cccs2)n1N,c1cc(sc1)c2nnc(n2N)SCCC(=O)NC(=O)N,0,decoy
C[C@H](Oc1ccc2ccccc2c1)C(=O)N/N=C(/[S-])NC(=O)c1ccco1,C[C@@H](C(=O)N/N=C(\NC(=O)c1ccco1)/[S-])Oc2ccc3ccccc3c2,0,decoy
[O-]C1CC(Nc2nc(Cl)nc(N3CCCCC3)n2)C1,C1CCN(CC1)c2nc(nc(n2)Cl)NC3CC(C3)[O-],0,decoy
C(=N/Nc1ncnc2sc3c(c12)CCCC3)\c1ccco1,c1cc(oc1)/C=N/Nc2c3c4c(sc3ncn2)CCCC4,0,decoy
Cn1c(C[NH3+])nnc1SCc1cc(F)ccc1Br,Cn1c(nnc1SCc2cc(ccc2Br)F)C[NH3+],0,decoy
c1csc(-c2noc(-c3cc4ccccc4[nH]3)n2)c1,c1ccc2c(c1)cc([nH]2)c3nc(no3)c4cccs4,0,decoy
Cc1n[nH]c(-c2ccc(NCc3cn[nH]c3-c3ccc4c(c3)OCCO4)cc2)n1,Cc1nc([nH]n1)c2ccc(cc2)NCc3cn[nH]c3c4ccc5c(c4)OCCO5,0,decoy
C[C@@H]1[C@@H](C)CCCN1c1n[nH]c(=S)n1C1CCCCC1,C[C@H]1CCCN([C@@H]1C)c2n[nH]c(=S)n2C3CCCCC3,0,decoy
CCO[C@@H](C)c1nc(N)c(I)c(CC)[nH+]1,CCc1c(c(nc([nH+]1)[C@H](C)OCC)N)I,0,decoy
CN(CC1CC([O-])C1)C(=O)N[C@H]1COC[C@]1(C)C(=O)[O-],C[C@@]1(COC[C@@H]1NC(=O)N(C)CC2CC(C2)[O-])C(=O)[O-],0,decoy
CC(C)[C@H](C)NS(=O)(=O)c1ccc(F)cc1C#CCO,C[C@@H](C(C)C)NS(=O)(=O)c1ccc(cc1C#CCO)F,0,decoy
C[C@@H](CNC(=O)Nc1nnc2ccccn12)CC1(C)OCCO1,C[C@H](CC1(OCCO1)C)CNC(=O)Nc2nnc3n2cccc3,0,decoy
Cc1cc(C(=O)Oc2ccc3c(c2)CCC(=O)N3)c(C)o1,Cc1cc(c(o1)C)C(=O)Oc2ccc3c(c2)CCC(=O)N3,0,decoy
O=C([O-])[C@@H]1[C@H]2C=C[C@@H]([C@@H]1C(=O)O)[C@H]1[C@H](C(=O)[O-])[C@H](C(=O)O)[C@@H]21,C1=C[C@H]2[C@H]3[C@@H]([C@@H]1[C@@H]([C@@H]2C(=O)[O-])C(=O)O)[C@@H]([C@@H]3C(=O)O)C(=O)[O-],0,decoy
CN(C(=O)CSc1nc(N)cc(N)n1)[C@@H]1CCS(=O)(=O)C1,CN([C@@H]1CCS(=O)(=O)C1)C(=O)CSc2nc(cc(n2)N)N,0,decoy
O=c1ccc2c(n1CC1CC1)CC[C@H]([NH2+]Cc1nccs1)C2,c1cc(=O)n(c2c1C[C@H](CC2)[NH2+]Cc3nccs3)CC4CC4,0,decoy
Cc1nn(C)c(C)c1[C@@H]1SCC(O)=Nc2c1c(O)nn2C(C)C,Cc1c(c(n(n1)C)C)[C@H]2c3c(nn(c3N=C(CS2)O)C(C)C)O,0,decoy
Cn1c([S-])nnc1Cc1csc(/N=C(\[O-])c2ccc[nH]c2=O)n1,Cn1c(nnc1[S-])Cc2csc(n2)/N=C(/c3ccc[nH]c3=O)\[O-],0,decoy
Nc1ccc(F)c(-c2nnc3n2CCC3)c1,c1cc(c(cc1N)c2nnc3n2CCC3)F,0,decoy
Cc1ccc([O-])c(/N=C/c2cc(I)ccc2O)c1,Cc1ccc(c(c1)/N=C/c2cc(ccc2O)I)[O-],0,decoy
CCC[NH2+][C@H](c1ccc(OC)cc1)c1ccc(Br)s1,CCC[NH2+][C@H](c1ccc(cc1)OC)c2ccc(s2)Br,0,decoy
CC[C@H]1C(=O)NC(=O)CN1C(=O)c1cc(Cl)c(Cl)[n-]1,CC[C@H]1C(=O)NC(=O)CN1C(=O)c2cc(c([n-]2)Cl)Cl,0,decoy
CSCc1noc(CN2C(=O)NC3(CCNCC3)C2=O)n1,CSCc1nc(on1)CN2C(=O)C3(CCNCC3)NC2=O,0,decoy
Nc1cc(F)c(F)cc1-c1nc(-c2ccco2)no1,c1cc(oc1)c2nc(on2)c3cc(c(cc3N)F)F,0,decoy
O=C(c1cc[nH]n1)N1CCC(c2nnc([S-])n2C2CC2)CC1,c1c[nH]nc1C(=O)N2CCC(CC2)c3nnc(n3C4CC4)[S-],0,decoy
CC(C)c1ccc(NC(=O)CSc2ccc(NCc3ccc(Cl)cc3)nn2)cc1,CC(C)c1ccc(cc1)NC(=O)CSc2ccc(nn2)NCc3ccc(cc3)Cl,0,decoy
COc1ccc(C2=[NH+]O[C@H]([C@@H]3C=C(C(C)C)N=N3)N2)cc1OC,CC(C)C1=C[C@H](N=N1)[C@@H]2NC(=[NH+]O2)c3ccc(c(c3)OC)OC,0,decoy
Clc1ccc(N2N[C@@H](C3CC3)[NH2+][C@@H]2Cc2nnn[n-]2)cc1,c1cc(ccc1N2[C@H]([NH2+][C@@H](N2)C3CC3)Cc4[n-]nnn4)Cl,0,decoy
[NH3+]CC#Cc1cc(F)ccc1S(=O)(=O)[N-]c1nncs1,c1cc(c(cc1F)C#CC[NH3+])S(=O)(=O)[N-]c2nncs2,0,decoy
CC[NH+]1CCC[C@@H]1CNC(=O)CCCc1nc(C(C)(C)C)no1,CC[NH+]1CCC[C@@H]1CNC(=O)CCCc2nc(no2)C(C)(C)C,0,decoy
O=[N+]([O-])c1ccc(N/N=C2/C([O-])=Nc3ccc(Br)cc32)c([N+](=O)[O-])c1,c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])N/N=C/2\c3cc(ccc3N=C2[O-])Br,0,decoy
CCOc1ccc(Nc2nc([O-])c3c(-c4ccsc4)ccnc3n2)cc1,CCOc1ccc(cc1)Nc2nc3c(c(ccn3)c4ccsc4)c(n2)[O-],0,decoy
CCCCCN1C(=O)c2n[nH]c(-c3cc(C)cc(C)c3[O-])c2[C@@H]1c1ccccc1F,CCCCCN1[C@H](c2c([nH]nc2C1=O)c3cc(cc(c3[O-])C)C)c4ccccc4F,0,decoy
O=C(N[C@@H](Cc1ccccc1)C(=O)NC1CCCCC1)c1nnc2ccnn2c1[O-],c1ccc(cc1)C[C@@H](C(=O)NC2CCCCC2)NC(=O)c3c(n4c(ccn4)nn3)[O-],0,decoy
Cc1ccc2nc([N-]S(=O)(=O)c3c(N)ncn3C)sc2c1,Cc1ccc2c(c1)sc(n2)[N-]S(=O)(=O)c3c(ncn3C)N,0,decoy
CC[C@H](C)[C@@H](NC(=O)CNC(=O)CCc1c(C)c2cc3c(C)coc3cc2oc1=O)C(=O)[O-],CC[C@H](C)[C@H](C(=O)[O-])NC(=O)CNC(=O)CCc1c(c2cc3c(coc3cc2oc1=O)C)C,0,decoy
C[C@H](NC(=O)c1cccn1C)c1cccc(S(N)(=O)=O)c1,C[C@@H](c1cccc(c1)S(=O)(=O)N)NC(=O)c2cccn2C,0,decoy
Cc1nn(C)c(C)c1[C@@H]1[NH2+]C[C@H](C)CS1,Cc1c(c(n(n1)C)C)[C@@H]2[NH2+]C[C@@H](CS2)C,0,decoy
C[C@H]([NH2+][C@H]1CCN(C(=O)OC(C)(C)C)C1)c1cccs1,C[C@@H](c1cccs1)[NH2+][C@H]2CCN(C2)C(=O)OC(C)(C)C,0,decoy
CCCCCCC1=C(c2ccccc2)N/C(=C2/C=CC=CC2=O)N1[O-],CCCCCCC1=C(N/C(=C\2/C=CC=CC2=O)/N1[O-])c3ccccc3,0,decoy
CC(C)Oc1ccccc1[C@H]1C(C#N)=C(N)Oc2n[nH]c(-c3ccc(F)cc3)c21,CC(C)Oc1ccccc1[C@@H]2c3c([nH]nc3OC(=C2C#N)N)c4ccc(cc4)F,0,decoy
O=C1Nc2ccc([N+](=O)[O-])cc2NC(=O)[C@H]2CC=CC[C@H]12,c1cc2c(cc1[N+](=O)[O-])NC(=O)[C@H]3CC=CC[C@@H]3C(=O)N2,0,decoy
CCCN1C(=O)c2ccccc2N[C@@H]1c1cccc(OC[C@@H]2CCCO2)c1,CCCN1[C@H](Nc2ccccc2C1=O)c3cccc(c3)OC[C@@H]4CCCO4,0,decoy
COc1ccc([O-])c(/C=N\NC(=O)[C@H](C)Oc2ccc(Cl)cc2Cl)c1,C[C@@H](C(=O)N/N=C\c1cc(ccc1[O-])OC)Oc2ccc(cc2Cl)Cl,0,decoy
[H]/N=C1\NC[C@@H](c2ccc(O)cc2)N1c1cccc(Br)c1,[H]/N=C/1\NC[C@H](N1c2cccc(c2)Br)c3ccc(cc3)O,0,decoy
Cc1cc(S(=O)(=O)NCCS(C)(=O)=O)cc(N)c1C,Cc1cc(cc(c1C)N)S(=O)(=O)NCCS(=O)(=O)C,0,decoy
CCCN1C(=O)N=C(N)[C@@H]1c1cc(Br)c([O-])c(OC)c1,CCCN1[C@H](C(=NC1=O)N)c2cc(c(c(c2)Br)[O-])OC,0,decoy
CN(Cc1cccc(F)c1)c1nc2ccccn2c1C[NH3+],CN(Cc1cccc(c1)F)c2c(n3ccccc3n2)C[NH3+],0,decoy
CCc1c(N)nnn1Cc1cn2c(C)cc(C)nc2n1,CCc1c(nnn1Cc2cn3c(cc(nc3n2)C)C)N,0,decoy
CC[C@@H](C)[C@H](C)NC(=O)c1cc(Br)cn1C(C)C,CC[C@@H](C)[C@H](C)NC(=O)c1cc(cn1C(C)C)Br,0,decoy
CCc1ccc(/N=C2/N=C([O-])/C(=C/c3cc(Cl)c(O)c(OC)c3)S2)cc1,CCc1ccc(cc1)/N=C\2/N=C(/C(=C/c3cc(c(c(c3)Cl)O)OC)/S2)[O-],0,decoy
C#CCOc1ccc(/C=C2\C(=O)N(c3ccc(C(=O)[O-])cc3)C(=O)N=C2[O-])cc1,C#CCOc1ccc(cc1)/C=C\2/C(=NC(=O)N(C2=O)c3ccc(cc3)C(=O)[O-])[O-],0,decoy
Cc1ccc(OCC#CCNS(=O)(=O)c2cccc(Cl)c2)c[nH+]1,Cc1ccc(c[nH+]1)OCC#CCNS(=O)(=O)c2cccc(c2)Cl,0,decoy
C[C@H]1CCCN(S(=O)(=O)N2CCO[C@H](/C(N)=N/O)C2)C1,C[C@H]1CCCN(C1)S(=O)(=O)N2CCO[C@@H](C2)/C(=N/O)/N,0,decoy
BrCCN1CC[C@@H]2CCCC[C@H]2C1,C1CC[C@H]2CN(CC[C@@H]2C1)CCBr,0,decoy
COc1ccc(-n2c(NN)nc3sc4c(c3c2=O)CC(C)(C)OC4)cc1,CC1(Cc2c(sc3c2c(=O)n(c(n3)NN)c4ccc(cc4)OC)CO1)C,0,decoy
CC1=C(C#N)C([O-])=NC(=O)/C1=C\Nc1cc(Cl)ccc1O,CC\1=C(C(=NC(=O)/C1=C\Nc2cc(ccc2O)Cl)[O-])C#N,0,decoy
CNS(=O)(=O)c1ccc(-c2nc(-c3cc[nH+]cc3)no2)cc1,CNS(=O)(=O)c1ccc(cc1)c2nc(no2)c3cc[nH+]cc3,0,decoy
CN([C@@H]1CCCC[C@@H]1C[NH3+])S(=O)(=O)c1ccc(F)c(F)c1,CN([C@@H]1CCCC[C@@H]1C[NH3+])S(=O)(=O)c2ccc(c(c2)F)F,0,decoy
Cn1ncc(-c2nc([C@H]3C[C@H]4CC[C@@H]3O4)no2)c1N,Cn1c(c(cn1)c2nc(no2)[C@H]3C[C@H]4CC[C@@H]3O4)N,0,decoy
CCc1[nH+]c(C)nc(N2CCN(CC(C)(C)O)CC2)c1Cc1ccc(C)cc1,CCc1c(c(nc([nH+]1)C)N2CCN(CC2)CC(C)(C)O)Cc3ccc(cc3)C,0,decoy
CC1=C2[C@H](c3ccc(C(F)(F)F)cc3)CC(=O)N[C@@H]2N(c2ccc(O)nn2)N1,CC1=C2[C@@H](CC(=O)N[C@@H]2N(N1)c3ccc(nn3)O)c4ccc(cc4)C(F)(F)F,0,decoy
CNCc1cc(Br)ccc1OCc1cccnc1,CNCc1cc(ccc1OCc2cccnc2)Br,0,decoy
Clc1nc(Cl)nc(N[C@@H]2CCN(C3CC3)C2)n1,C1CN(C[C@@H]1Nc2nc(nc(n2)Cl)Cl)C3CC3,0,decoy
O=S(=O)(Cc1ccccc1)[N-]c1ccc(S(=O)(=O)[N-]c2ncccn2)cc1,c1ccc(cc1)CS(=O)(=O)[N-]c2ccc(cc2)S(=O)(=O)[N-]c3ncccn3,0,decoy
Cc1cc([C@H](Br)CC[C@H]2CCCO2)cc(C)c1F,Cc1cc(cc(c1F)C)[C@@H](CC[C@H]2CCCO2)Br,0,decoy
Cc1cc(C)nc(N/N=C/c2ccc3c(c2)OCO3)n1,Cc1cc(nc(n1)N/N=C/c2ccc3c(c2)OCO3)C,0,decoy
C[C@@H]1NC(=O)[C@H]2CN(C(=O)NC3CCCCC3)CCN2C1=O,C[C@H]1C(=O)N2CCN(C[C@@H]2C(=O)N1)C(=O)NC3CCCCC3,0,decoy
CC(C)NC(=O)[C@H](C)[NH+](C)C1CCC2(CC1)OCCO2,C[C@@H](C(=O)NC(C)C)[NH+](C)C1CCC2(CC1)OCCO2,0,decoy
O=C1CN(C(=O)CC/C([O-])=N/c2nncs2)CCN1,c1nnc(s1)/N=C(/CCC(=O)N2CCNC(=O)C2)\[O-],0,decoy
CC(C)Sc1nc(N)c2c3c(sc2n1)COC(C)(C)C3,CC(C)Sc1nc(c2c3c(sc2n1)COC(C3)(C)C)N,0,decoy
C[C@H]1C[NH+](C(C)(C)CNC(=O)[C@@H]2CCCN(c3ncccn3)C2)C[C@H](C)O1,C[C@H]1C[NH+](C[C@@H](O1)C)C(C)(C)CNC(=O)[C@@H]2CCCN(C2)c3ncccn3,0,decoy
C[C@H]([NH3+])[C@H](c1ccc(Cl)cc1)N(C)[C@@H]1CCS(=O)(=O)C1,C[C@@H]([C@H](c1ccc(cc1)Cl)N(C)[C@@H]2CCS(=O)(=O)C2)[NH3+],0,decoy
CCOc1cc(/C=C/C(=O)[O-])cc(I)c1OCC(N)=O,CCOc1cc(cc(c1OCC(=O)N)I)/C=C/C(=O)[O-],0,decoy
Cc1cccc(O[C@@H](C)CNc2ccc(Oc3ccccc3)cc2)c1,Cc1cccc(c1)O[C@@H](C)CNc2ccc(cc2)Oc3ccccc3,0,decoy
Cc1ccc(Br)cc1[N-]S(=O)(=O)c1cnn(CC(=O)[O-])c1,Cc1ccc(cc1[N-]S(=O)(=O)c2cnn(c2)CC(=O)[O-])Br,0,decoy
CC[NH2+][C@H](C)CCS(=O)(=O)c1cccc(Br)c1,CC[NH2+][C@H](C)CCS(=O)(=O)c1cccc(c1)Br,0,decoy
O=C(CN1CCO[C@H](C(=O)[O-])C1)N[C@H]1CCS(=O)(=O)C1,C1CS(=O)(=O)C[C@H]1NC(=O)CN2CCO[C@@H](C2)C(=O)[O-],0,decoy
[O-]c1ccc2ccccc2c1/C=[NH+]/[N-]c1nnc(-c2ncc[nH]2)c2ccccc12,c1ccc2c(c1)ccc(c2/C=[NH+]/[N-]c3c4ccccc4c(nn3)c5[nH]ccn5)[O-],0,decoy
CC(C)(C)c1ccc2c(c1)O[C@@H](C(=O)N/N=C\c1cc([O-])ccc1[N+](=O)[O-])CO2,CC(C)(C)c1ccc2c(c1)O[C@H](CO2)C(=O)N/N=C\c3cc(ccc3[N+](=O)[O-])[O-],0,decoy
O=C([O-])Cc1ccc([N-]S(=O)(=O)[C@H]2CCS(=O)(=O)C2)cc1,c1cc(ccc1CC(=O)[O-])[N-]S(=O)(=O)[C@H]2CCS(=O)(=O)C2,0,decoy
O=C(NCc1n[nH]c(=O)[nH]1)[C@H]1CCC(=O)N(C2CCCCCC2)C1,C1CCCC(CC1)N2C[C@H](CCC2=O)C(=O)NCc3[nH]c(=O)[nH]n3,0,decoy
Cc1nnc(N[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)c(C#N)c1C,Cc1c(nnc(c1C#N)N[C@@H]2[C@@]3(CC[C@@H](C3)C2(C)C)C)C,0,decoy
COc1ccc(-c2c(C)n[nH]c2-c2ccc(OCC=C(C)C)cc2[O-])cc1,Cc1c(c([nH]n1)c2ccc(cc2[O-])OCC=C(C)C)c3ccc(cc3)OC,0,decoy
O=c1[nH]c([O-])ncc1S(=O)(=O)NC1CC([O-])C1,c1c(c(=O)[nH]c(n1)[O-])S(=O)(=O)NC2CC(C2)[O-],0,decoy
CC[C@H](c1ccc(Br)cc1)[NH+](C)CCN1CCNCC1,CC[C@H](c1ccc(cc1)Br)[NH+](C)CCN2CCNCC2,0,decoy
COCC[NH2+]CCc1nnc(-c2snnc2C(C)(C)C)s1,CC(C)(C)c1c(snn1)c2nnc(s2)CC[NH2+]CCOC,0,decoy
CC1(C)NC(=O)N(CCSc2nc(N)cc(=O)[nH]2)C1=O,CC1(C(=O)N(C(=O)N1)CCSc2[nH]c(=O)cc(n2)N)C,0,decoy
O=C1/C(=C\c2ccccc2[S-])N=C(c2ccccc2)N1/N=C1\C([O-])=Nc2ccccc21,c1ccc(cc1)C2=N/C(=C/c3ccccc3[S-])/C(=O)N2/N=C\4/c5ccccc5N=C4[O-],0,decoy
Cn1nc(C2CCN(c3cc([O-])nc(N)n3)CC2)n(-c2ccccc2)c1=O,Cn1c(=O)n(c(n1)C2CCN(CC2)c3cc(nc(n3)N)[O-])c4ccccc4,0,decoy
